category,image_id,image_filename,caption_quality,specificity,cultural_entity_missed,template_bias,object_hallucination,wrong_object_or_action,language_issue,expected_cultural_terms,predicted_cultural_terms,auto_reference_terms,auto_prediction_terms,vig_prediction,references,annotation_note
template_bias,4143,00000004143.png,wrong,unsure,False,True,False,False,False,,phở,,phở,có một bát phở xuất_hiện ở trên bàn,có một khay đồ_ăn đang được cầm trên tay một người ||| có nhiều sợi thức_ăn đang ở trong hộp đồ_ăn ||| có nhiều thức_ăn dạng sợi ở bên trong khay đồ_ăn ||| có nhiều thức_ăn dạng sợi xuất_hiện trong hộp đồ_ăn ||| ở trong hộp đồ_ăn có sự xuất_hiện của những sợi đồ_ăn,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết đồ_ăn, sợi, thức_ăn, hộp và khay; sinh thêm cultural term phở không phù hợp với ảnh; lệch sang các chi tiết bát, phở và bàn."
template_bias,1184,00000001184.jpg,wrong,unsure,False,True,True,True,False,,áo_dài,,áo_dài,có một cô gái mặc áo_dài đang đứng ở trên đường,một cô gái đang chụp ảnh ở ban_công một toà nhà ||| một cô gái đang dựa vào lan_can của một toà nhà ||| ở bên cạnh lan_can có một cô gái mặc váy trắng ||| một cô gái mặc váy trắng đang tạo_dáng chụp ảnh trên ban_công ||| ở trên ban_công có một cô gái mặc váy màu trắng,"ViG mô tả đúng một số chi tiết như mặc; bỏ sót/giảm nhẹ các chi tiết ban_công, váy, trắng, chụp và toà; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài và đường."
template_bias,493,00000000493.jpg,wrong,generic,False,True,False,True,False,,áo_dài,,áo_dài,có một cô gái mặc áo_dài đang đứng ở trên cầu,một cô gái đang tạo_dáng chụp ảnh lúc hoàng_hôn ||| một cô gái mặc áo đen đang tạo_dáng chụp ảnh ||| có một cô gái mặc áo đen đang đứng bên đồng_cỏ ||| có một con đường xuất_hiện ở phía xa_xa của bức ảnh ||| có một bãi biển xuất_hiện ở phía xa_xa của khung hình,"ViG mô tả đúng một số chi tiết như mặc; bỏ sót/giảm nhẹ các chi tiết tạo_dáng, chụp, áo, đen và xa_xa; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài và cầu."
template_bias,5193,00000005193.jpg,wrong,generic,True,True,True,True,False,chợ,,chợ,,có một_vài người đang đứng ở khu_vực thanh_toán,có nhiều người xuất_hiện ở bên trong một khu chợ ||| có một cái thang_cuốn ở bên trong khu chợ ||| ở trong khu chợ có sự xuất_hiện của một cái thang_cuốn ||| có một cái thang xuất_hiện ở bên trong khu chợ ||| ở trong khu chợ có sự xuất_hiện của nhiều người,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết khu, chợ, thang_cuốn và thang; lệch sang các chi tiết một_vài, khu_vực và thanh_toán."
template_bias,1888,00000001888.jpg,wrong,generic,True,True,False,False,False,xuồng;nón_lá,,xuồng;nón_lá,,có một_vài người đang di_chuyển ở trên mặt_nước,một nhóm người đang di_chuyển ở trên dòng nước bằng xuồng ||| có những chiếc xuồng có viền màu xanh xuất_hiện trên mặt_nước ||| có những cô gái đội nón lá đang ngồi cùng nhau trên một cái xuồng ||| có hai cô gái đeo kính_râm đang tạo_dáng chụp ảnh ||| có những chiếc thuyền có viền màu xanh đang đậu ở trên sông,"ViG mô tả đúng một số chi tiết như di_chuyển và mặt_nước; bỏ sót cultural term nón_lá và xuồng; bỏ sót/giảm nhẹ các chi tiết xuồng, viền, xanh, nhóm và dòng; lệch sang các chi tiết một_vài."
template_bias,9652,00000009652.jpg,wrong,generic,True,True,True,True,False,xích_lô,,xích_lô,,có một người phụ_nữ đang dắt xe_đạp ở trên đường,một người đàn_ông mặc áo hồng đang ngồi trên chiếc xích_lô ||| một người đàn_ông mặc áo hồng đang ngồi vắt chéo chân ||| có một chiếc xích_lô chở theo một người đàn_ông mặc áo hồng ||| có một người phụ_nữ xách theo những túi_bóng đang đi bên chiếc xích_lô ||| ở một bên chiếc xích_lô có một người phụ_nữ cầm theo những cái túi,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term xích_lô; bỏ sót/giảm nhẹ các chi tiết xích_lô, mặc, áo, hồng và theo; lệch sang các chi tiết dắt, xe_đạp và đường."
template_bias,428,00000000428.jpg,wrong,generic,True,True,True,True,False,hàng_rong,,hàng_rong,,có một người đàn_ông đang cầm trên tay một bó hoa,có nhiều người đang di_chuyển ở trên con phố ||| có nhiều người đang đi bộ ở trên con phố ||| có một_vài người bán hàng rong đang di_chuyển ở trên phố ||| có một người phụ_nữ đang vác đòn_gánh ở bên đường ||| có một nhóm người đang xuất_hiện ở trên đường,"Prediction lệch trọng tâm khi chỉ mô tả một người đàn ông cầm bó hoa, trong khi reference nhấn mạnh cảnh người bán hàng rong di chuyển trên đường phố; bỏ sót yếu tố văn hóa `hàng_rong`."
template_bias,10518,00000010518.jpg,partial,generic,True,True,False,False,False,cờ,,cờ,,có một_vài người đang đứng ở quầy tính tiền,có nhiều người đang đứng ở quầy thanh_toán của siêu_thị ||| có những lá cờ màu đỏ được treo ở không gian phía trên siêu_thị ||| có một giỏ hàng màu đỏ ở trước mặt cô gái mặc áo trắng ||| có một nhóm người đang đứng quanh quầy thu_ngân của siêu_thị ||| có một nam thanh_niên đang khoanh_tay ở một bên quầy thu_ngân,"ViG mô tả đúng một số chi tiết như quầy; bỏ sót cultural term cờ; bỏ sót/giảm nhẹ các chi tiết siêu_thị, đỏ, thu_ngân, thanh_toán và lá; lệch sang các chi tiết một_vài, tính và tiền."
generic_caption,676,00000000676.jpg,partial,generic,False,False,False,False,False,,khu_di_tích;di_tích_lịch_sử,,khu_di_tích;di_tích_lịch_sử,có nhiều người đang xuất_hiện ở trên một khu di_tích lịch_sử,có nhiều người đang đứng ở trên một mỏm đá ||| có nhiều người đang xuất_hiện trên một mỏm đá ||| ở trên mỏm đá có sự xuất_hiện của nhiều người ||| ở trên mỏm đá có nhiều người đang đứng tách rời nhau ||| đây là bức ảnh được chụp ở một mỏm đá,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết mỏm, đá, tách, rời và nhau; sinh thêm cultural term di_tích_lịch_sử và khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu, di_tích và lịch_sử."
generic_caption,352,00000000352.jpg,wrong,generic,False,False,False,False,False,,khu_di_tích,,khu_di_tích,có một nhóm người đang đứng ở trên một khu di_tích,có một nhóm người đang đứng ở trước một cái cổng_chào ||| có một nhóm người xuất_hiện ở khu_vực cổng_chào ||| ở khu_vực cổng_chào có sự xuất_hiện của một nhóm người ||| ở khu_vực cổng_chào có một nhóm người đang đứng cùng nhau ||| có một nhóm người đang tụ_tập trước cổng_chào,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết cổng_chào, khu_vực, cùng, nhau và tụ_tập; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích."
generic_caption,5033,00000005033.jpg,wrong,generic,True,True,False,True,False,xích_lô,,xích_lô,,có một chiếc xe_máy đang di_chuyển ở trên đường,một người đàn_ông đang đạp một chiếc xích_lô ||| một người đàn_ông đang điều_khiển xích_lô trên đường ||| ở trên đường có một người đội mũ cối đang đạp xích_lô ||| người đàn_ông_đội mũ cối đang đạp xích_lô ||| có những cửa_hàng xuất_hiện ở phía bên kia đường,"ViG mô tả đúng một số chi tiết như đường; bỏ sót cultural term xích_lô; bỏ sót/giảm nhẹ các chi tiết xích_lô, đạp, mũ, cối và điều_khiển; lệch sang các chi tiết xe_máy và di_chuyển."
generic_caption,2909,00000002909.jpg,correct,generic,False,True,False,False,False,,ngôi_chùa,,ngôi_chùa,có một cô gái đang đứng ở trước một ngôi chùa,người phụ_nữ đang đứng trên bậc thang trước toà nhà gỗ ||| có một toà nhà gỗ ở phía sau lưng của cô gái ||| ở phía sau của cô gái là một căn nhà gỗ ||| ở bậc thềm trước ngôi nhà có một cô gái mặc đồ đen ||| ở phía trước ngôi nhà gỗ có một cô gái mặc đồ đen,"ViG mô tả đúng một số chi tiết như ngôi; bỏ sót/giảm nhẹ các chi tiết nhà, gỗ, bậc, toà và mặc; sinh thêm cultural term ngôi_chùa không phù hợp với ảnh; lệch sang các chi tiết chùa."
generic_caption,10566,00000010566.jpg,partial,generic,True,False,False,False,False,nón_lá,,nón_lá,,có nhiều loại rau củ quả xuất_hiện ở trên kệ hàng,một người phụ_nữ đội nón lá đang với tay lấy bó rau ||| có một người phụ_nữ đang đứng trước kệ hàng ||| có một người đội nón lá đang đứng trước kệ hàng ||| ở phía trên kệ hàng có một tấm băng_rôn ||| có một tấm băng_rôn được treo ở phía trên kệ hàng,"ViG mô tả đúng một số chi tiết như kệ và hàng; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết đội, nón, lá, tấm và băng_rôn; lệch sang các chi tiết loại, rau, củ và quả."
generic_caption,4560,00000004560.jpg,correct,generic,True,True,False,False,False,nón_lá,,nón_lá,,có một_vài người đang ngồi ở trên vỉa_hè,có những chiếc ô xuất_hiện ở phía trước toà nhà ||| một người đội nón lá đang dắt theo chiếc xe_đạp ||| một người đội nón lá đang dắt xe_đạp trên đường ||| ở trên đường có một người đội nón lá đang dắt xe_đạp ||| ở trên đường có một người dắt theo chiếc xe_đạp chở hàng,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết dắt, xe_đạp, đội, nón và lá; lệch sang các chi tiết một_vài và vỉa_hè."
generic_caption,7232,00000007232.jpg,wrong,generic,True,True,False,False,False,đèn_lồng;nón_lá,,đèn_lồng;nón_lá,,có một cô gái đang đứng ở bên một con sông,cô gái đội nón lá đang đứng ở bên một chiếc xe_đạp ||| một cô gái đội nón lá đang đứng ở bên thành cầu ||| có một cô gái đội nón lá đang đứng bên lan_can cầu ||| có những chiếc đèn_lồng được treo ở trên cây cột ||| có một chiếc xe_đạp đang được dựng ở bên lan_can cầu,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term nón_lá và đèn_lồng; bỏ sót/giảm nhẹ các chi tiết đội, nón, lá, cầu và xe_đạp; lệch sang các chi tiết sông."
generic_caption,2761,00000002761.jpg,partial,generic,True,True,False,False,False,chợ,,chợ,,có một chiếc xe_máy đang di_chuyển ở trên đường,có một người phụ_nữ đang lái_xe máy đi qua khu chợ ||| khu chợ ở bên đường đang trong trạng_thái cách_ly ||| khu chợ ở bên kia đường đang trong trạng_thái đóng_cửa ||| có những sợi dây ngăn_cách được giăng ở phía trước toà nhà bên kia đường ||| ở trước khu chợ có một người đang chạy xe_máy,"ViG mô tả đúng một số chi tiết như đường; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết khu, chợ, trạng_thái, lái_xe và máy; lệch sang các chi tiết xe_máy và di_chuyển."
generic_caption,7223,00000007223.jpg,wrong,generic,True,True,False,False,False,chợ,,chợ,,có một_vài chiếc xe_máy đang được dựng ở trước cửa_hàng,có những chiếc xe_máy đang đỗ ở trước một toà nhà ||| có những chiếc xe_máy xuất_hiện ở trước khu chợ ||| có một người bảo_vệ đang đứng ở trên bậc thềm ||| ở trên bậc thềm có sự xuất_hiện của một người làm_việc bảo_vệ ||| có những bức tranh có nền màu xanh dương ở phía trước cửa_hàng,"ViG mô tả đúng một số chi tiết như xe_máy; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết bảo_vệ, bậc, thềm, đỗ và toà; lệch sang các chi tiết một_vài, dựng và cửa_hàng."
generic_caption,5390,00000005390.jpg,partial,generic,False,False,False,False,False,,,,,có nhiều mặt_hàng đồ trang_trí được bày_bán trong cửa_hàng,có một_vài người phụ_nữ đang đứng trước sạp hàng ||| những người phụ_nữ đang tụ_tập ở trước quầy hàng ||| có những chiếc túi được treo ở không gian phía trên của quầy hàng ||| có một món đồ đang được người phụ_nữ mặc váy tím cầm lên ||| người phụ_nữ mặc váy tím đang cầm một sản_phẩm trên tay,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết hàng, quầy, mặc, váy và tím; lệch sang các chi tiết mặt_hàng, đồ, trang_trí, bày_bán và cửa_hàng."
